0.1    2.88179
0.103532    3.13362
0.107189    3.17364
0.110975    3.06569
0.114895    3.06185
0.118953    2.89529
0.123155    2.89934
0.127505    2.7885
0.132009    2.80825
0.136672    2.73959
0.141499    2.91773
0.146497    3.10134
0.151672    3.0342
0.157029    2.85134
0.162576    2.70814
0.168318    2.90818
0.174263    2.71852
0.180419    2.73537
0.186791    2.76779
0.193389    2.74186
0.20022    2.86178
0.207292    2.81032
0.214614    2.69935
0.222195    2.69742
0.230043    2.58062
0.238169    2.45593
0.246581    2.50248
0.255291    2.43373
0.264308    2.42165
0.273644    2.43864
0.28331    2.33977
0.293317    2.28504
0.303677    2.2231
0.314404    2.17609
0.325509    2.12476
0.337006    2.02938
0.34891    1.94344
0.361234    1.84742
0.373994    1.76222
0.387204    1.6609
0.400881    1.55559
0.41504    1.44012
0.4297    1.32318
0.444878    1.19245
0.460592    1.05351
0.476861    0.88267
0.493705    0.751092
0.511143    0.620549
0.529198    0.595053
0.54789    0.554227
0.567242    0.589524
0.587278    0.590145
0.608022    0.585796
0.629499    0.599208
0.651734    0.578817
0.674754    0.562106
0.698588    0.51216
0.723263    0.482514
0.74881    0.538131
0.775259    0.611936
0.802643    0.669695
0.830994    0.718621
0.860346    0.759139
0.890735    0.770294
0.922197    0.72313
0.954771    0.644017
0.988495    0.521026
1.02341    0.392578
1.05956    0.314397
1.09699    0.206754
1.13573    0.132267
1.17585    0.212654
1.21738    0.329869
1.26038    0.438796
1.3049    0.506934
1.35099    0.523373
1.39871    0.454597
1.44812    0.369268
1.49927    0.257083
1.55222    0.186828
1.60705    0.137399
1.66382    0.227284
1.72259    0.293935
1.78343    0.285279
1.84642    0.288175
1.91164    0.32814
1.97917    0.297977
2.04907    0.170408
2.12145    0.11272
2.19638    0.151911
2.27396    0.199602
2.35429    0.305707
2.43744    0.281633
2.52354    0.104393
2.61267    0.0984623
2.70496    0.144453
2.8005    0.21445
2.89942    0.201997
3.00183    0.147476
3.10786    0.11611
3.21764    0.0961505
3.33129    0.181323
3.44896    0.193743
3.57078    0.0669891
3.69691    0.095372
3.82749    0.162345
3.96269    0.132669
4.10265    0.0703151
4.24757    0.110401
4.3976    0.152663
4.55293    0.0754616
4.71375    0.0686761
4.88025    0.157908
5.05263    0.0521563
5.2311    0.0878083
5.41587    0.0994643
5.60717    0.0492572
5.80522    0.0976195
6.01027    0.0729204
6.22257    0.0736348
6.44236    0.0915488
6.66991    0.057999
6.90551    0.101094
7.14942    0.0302458
7.40195    0.0894414
7.6634    0.0403404
7.93409    0.0754842
8.21434    0.0416991
8.50448    0.0464304
8.80488    0.0697432
9.11588    0.0405641
9.43787    0.06936
9.77123    0.0622421
10.1164    0.0257582
10.4737    0.0587848
10.8436    0.0622013
11.2267    0.0398867
11.6232    0.0295323
12.0338    0.0274863
12.4588    0.046539
12.8989    0.0526813
13.3545    0.0539089
13.8262    0.0422489
14.3146    0.0395649
14.8202    0.0422483
15.3437    0.0397304
15.8856    0.0426139
16.4467    0.0384436
17.0277    0.0162119
17.6291    0.0201038
18.2518    0.0291123
18.8965    0.033714
19.564    0.011965
20.255    0.0196923
20.9704    0.0261122
21.7112    0.0138538
22.478    0.0243861
23.272    0.0239491
24.094    0.00999379
24.945    0.0267691
25.8262    0.0214283
26.7384    0.0183341
27.6828    0.0105405
28.6606    0.00716968
29.673    0.01352
30.7211    0.0129896
31.8062    0.0165136
32.9297    0.016413
34.0928    0.00704046
35.297    0.017926
36.5438    0.00671943
37.8346    0.0147785
39.171    0.0094612
40.5546    0.00832025
41.987    0.0148539
43.4701    0.0135021
45.0055    0.00773205
46.5952    0.00683154
48.241    0.00965108
49.945    0.0106619
51.7091    0.00513679
53.5356    0.0052984
55.4266    0.0135461
57.3843    0.0108419
59.4113    0.0113136
61.5098    0.00645215
63.6824    0.00493843
65.9318    0.00979408
68.2606    0.00601878
70.6717    0.0051956
73.168    0.00425987
75.7524    0.00549819
78.4281    0.00960205
81.1983    0.00471031
84.0664    0.00433775
87.0358    0.00274573
90.11    0.00370358
93.2929    0.006218
96.5882    0.00221687
99.9998    0.00486972
